tx	gene_id	N2L	N2S	N3L	N3S	N4L	N4S	NE3L	NE3S	NE4L	NE4S	NE5L	NE5S	NW3L	NW3S	NW4L	NW4S	NW5L	NW5S	W3L	W3S	W4S	W5L	W5S
rna-XM_043145816.1	gene-E1B28_000019	6.923124	2.312411	7.966701	3.482817	8.067918	3.643662	7.784149	1.516515	5.333068	1.689844	13.003608	4.640449	4.665878	0.347621	5.280282	1.888846	6.839339	2.837103	7.471804	1.784123	17.990411	5.658645	1.344377
rna-XM_043145817.1	gene-E1B28_000020	0	0	0.091089	0.032401	0	0.057036	0.030224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030942	0
rna-XM_043145818.1	gene-E1B28_000021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145819.1	gene-E1B28_000022	2.02714	0.67052	2.095502	0.71174	1.93428	0.673566	1.49573	0.686075	1.990872	0.771868	1.316638	1.019502	1.279135	0.907569	1.424708	0.266675	1.125842	0.696432	2.128322	1.016833	1.001432	1.282433	0.505449
rna-XM_043145820.1	gene-E1B28_000023	0.642394	0.830097	1.963184	0.186773	0.997751	0.327391	0.170278	0.171685	0.315402	0.558532	0	0	0.664039	0.333531	0.450153	0.406216	0.266994	0.378712	0.676916	0	0	0.56142	0
rna-XM_043145821.1	gene-E1B28_000024	5.912967	1.892142	3.466694	2.884067	4.420214	1.991924	3.538118	2.645493	5.210368	2.457923	4.769186	3.04509	3.045417	2.490988	3.382699	2.337605	3.206983	2.48832	3.973408	4.163171	3.191267	3.701435	1.252118
rna-XM_043145822.1	gene-E1B28_000025	2.316316	0.948487	2.303492	0.838538	2.798653	1.24419	3.859163	1.200848	2.267339	1.003132	3.933946	3.742299	1.085392	1.062327	1.738394	0.597002	1.646814	0.718666	1.969779	7.207203	11.168527	1.891572	4.886078
rna-XM_043145823.1	gene-E1B28_000026	4.105955	3.148987	4.533936	4.494861	5.185182	3.842593	3.270124	1.84933	3.57209	2.087566	5.412056	3.24294	2.258663	1.067938	3.055404	1.609858	5.584391	1.842524	5.080948	6.813948	9.494952	5.071678	3.729907
rna-XM_043145824.1	gene-E1B28_000027	73.876429	3.409947	67.085801	3.828594	59.781085	4.733456	57.498639	4.251864	66.165286	3.378303	85.209099	5.732206	49.573457	3.119337	63.610917	2.370379	43.817637	6.096296	89.243472	4.077095	3.117914	64.854251	1.966626
rna-XM_043145825.1	gene-E1B28_000028	35.243041	22.55811	30.649709	18.061531	32.443465	14.737436	25.230538	24.699448	29.769363	16.147566	27.855666	16.558062	25.253041	36.345624	28.808155	28.581105	21.688075	24.987374	31.115458	23.740433	19.824735	30.26642	14.285286
rna-XM_043145826.1	gene-E1B28_000029	64.093782	86.815118	41.00415	89.844615	57.184395	110.180144	42.501814	121.82833	70.058496	120.604849	70.832666	131.677622	51.40577	109.047294	50.917145	114.275884	70.257382	130.683166	42.813517	154.846523	130.04461	55.89546	114.638052
rna-XM_043145827.1	gene-E1B28_000030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145828.1	gene-E1B28_000031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145829.1	gene-E1B28_000032	0	0	0.584206	0.068929	0	0.121263	0.191827	0.1261	0.35317	0.106188	0.388105	0.109942	0.118932	0	0.26786	0	0.286593	0	0.752164	0.148046	1.652985	0.732794	0
rna-XM_043145830.1	gene-E1B28_000033	10.196774	4.072622	8.404359	4.260797	9.303857	5.046328	8.979019	7.675775	8.865432	6.306645	9.006704	6.243084	6.239458	3.536165	8.591996	4.564726	7.446729	5.589696	7.793349	4.991206	3.5316	10.59709	1.619792
rna-XM_043145831.1	gene-E1B28_000034	0.074135	0.408801	0.342436	0.090642	0.187578	0.239104	0.167617	0.165979	0.154491	0.555308	0.339164	0.144251	0	0	0.212702	0.194422	0	0.371967	0.164723	0.387585	0.719952	0.441173	0
rna-XM_043145832.1	gene-E1B28_000035	0.331151	0.094523	0.234194	0.499213	0.422873	0.256269	0.426271	0.304061	0.498631	0.38738	0.470349	0.266165	0.178182	0.032457	0.28867	0.220859	0.629543	0.171717	0.151466	0.179738	0.335234	0.199233	0.112759
rna-XM_043145833.1	gene-E1B28_000036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145834.1	gene-E1B28_000037	1.240516	0.392932	0.649334	0.605425	0.571792	0.380552	0.402729	0.711218	1.036502	0.46959	0.73322	0.41495	0.3706	0.168941	0.366935	0.18373	0.595187	0.713867	0.432963	1.214034	5.224631	0.455876	0.11716
rna-XM_043145835.1	gene-E1B28_000038	71.822574	48.213042	57.216486	41.239995	64.226022	44.729058	61.632466	64.382279	67.618295	50.001442	69.786156	56.282586	54.941878	53.385568	68.569471	56.91751	60.073842	64.805871	77.95961	82.277574	81.200081	62.880746	36.381209
rna-XM_043145836.1	gene-E1B28_000039	9.204562	4.004201	6.036123	61.675581	4.205597	66.616585	4.345481	6.290753	6.06459	28.871764	11.965504	39.009814	2.929747	8.401972	4.224117	14.43284	1.883771	19.387758	5.248619	3.672667	9.105403	3.221979	13.976479
rna-XM_043145837.1	gene-E1B28_000040	5.369527	20.345115	8.245467	95.621614	8.139793	88.735676	6.748059	9.065665	15.416262	36.20227	17.628869	58.616114	3.983732	18.142962	6.029039	16.170443	9.795952	34.352111	5.695178	10.187062	39.809394	6.459926	32.123288
rna-XM_043145838.1	gene-E1B28_000041	0.556223	1.590706	0.218782	1.671737	0.157921	1.642304	0.65214	0.781335	1.198561	0.845337	0.806176	2.488101	0.499199	1.331412	0.449263	1.031431	0.534457	1.765808	0.389301	1.848756	0.31354	0.520869	0.632741
rna-XM_043145839.1	gene-E1B28_000042	1.353165	1.574692	0.823617	1.134149	2.16383	0.99731	1.291305	0.63892	1.964747	0.808589	3.429349	1.388888	0.3025	0.212754	0.818073	0.376138	1.102967	0.903412	0.951381	0.187488	0.693637	1.024995	0.467012
rna-XM_043145840.1	gene-E1B28_000043	4.236387	3.97313	8.948064	6.414615	9.475416	4.076122	7.143776	3.255517	9.033406	5.576243	14.964505	5.837104	2.396567	5.692768	7.140386	5.166471	5.780153	5.570464	8.295814	4.335069	1.06971	9.979154	2.162865
rna-XM_043145841.1	gene-E1B28_000044	8.649852	12.228778	11.13699	12.929524	12.276232	14.797997	9.508694	12.678975	16.24436	15.792781	18.043251	12.72035	7.783285	10.83544	10.307945	14.162384	12.597314	17.822381	10.289797	24.039982	23.266186	10.875476	9.607785
rna-XM_043145842.1	gene-E1B28_000045	2.076442	9.207149	3.575095	16.75155	4.134853	13.634356	1.763538	2.696254	3.922242	15.015229	6.759102	16.037456	1.418012	6.704875	2.39816	6.786066	7.239396	7.675364	1.238309	22.684793	39.927985	3.231882	10.904702
rna-XM_043145843.1	gene-E1B28_000046	2.350632	1.335837	2.744408	1.246703	2.591637	0.645194	2.167709	0.758356	2.639806	0.838075	3.000025	1.99655	1.31268	0.431875	2.042963	1.008193	2.074267	1.212647	2.447717	2.118868	3.957644	1.978	0.59885
rna-XM_043145844.1	gene-E1B28_000047	4.607031	28.887536	9.657542	25.301496	15.213819	34.758323	5.549347	13.03683	16.045851	21.730206	12.325152	34.579758	5.37355	21.747013	18.13396	25.996869	11.875601	27.531854	12.083121	20.835321	15.512231	5.883377	22.991031
rna-XM_043145845.1	gene-E1B28_000048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145846.1	gene-E1B28_000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145847.1	gene-E1B28_000050	0	0.072593	0	0.319013	0	0.393097	0	0	0	0.04964	0	0.255388	0	0.074034	0	0.067612	0	0	0	0	0	0.060919	0.346806
rna-XM_043145848.1	gene-E1B28_000051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145849.1	gene-E1B28_000052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145850.1	gene-E1B28_000053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145851.1	gene-E1B28_000054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145852.1	gene-E1B28_000055	0	0	0	0	0	0.339776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145853.1	gene-E1B28_000056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145854.1	gene-E1B28_000057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145855.1	gene-E1B28_000058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145856.1	gene-E1B28_000059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145857.1	gene-E1B28_000060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145858.1	gene-E1B28_000061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145859.1	gene-E1B28_000062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145860.1	gene-E1B28_000063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145861.1	gene-E1B28_000064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145862.1	gene-E1B28_000065	0	0.141756	0	0	0	0.165188	0	0	0	0	0.117583	0	0	0.298524	0	0.200233	0	0.128857	0	0	0	0.060366	0.337337
rna-XM_043145863.1	gene-E1B28_000066	0	0	0	0	0	0	0	0.776688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145864.1	gene-E1B28_000067	6.663538	4.00576	4.976838	5.88225	6.524098	7.933855	3.283593	5.779715	6.728922	11.778285	5.29023	11.459016	3.38133	10.241398	7.654077	9.165563	2.179322	13.155357	6.052692	3.721258	5.506229	3.791392	6.538693
rna-XM_043145865.1	gene-E1B28_000068	5.302123	0	2.250095	5.673462	3.848262	1.847188	1.977128	3.17235	3.633612	1.54771	1.959709	1.723601	4.432675	0	0	2.33022	3.529471	0	0	13.285397	0	2.35681	8.568443
rna-XM_043145866.1	gene-E1B28_000069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047292	0	0	0	0	0	0	0
rna-XM_043145867.1	gene-E1B28_000070	168.205784	423.77377	78.15659	304.451538	123.977719	314.229905	143.761995	272.855688	166.808506	326.15692	155.874262	392.057206	110.697214	248.664932	128.835956	283.590654	149.505234	246.127012	61.718681	246.180804	380.75202	139.915527	430.558996
rna-XM_043145868.1	gene-E1B28_000071	0.764338	1.071621	0.925759	0.906088	1.115753	0.679528	0.753097	0.826929	1.583918	1.677921	1.523235	2.233353	0.7141	0.973627	0.60366	1.50678	0.687904	1.285132	0.871338	0.692359	1.498352	1.052196	3.114144
rna-XM_043145869.1	gene-E1B28_000072	8.222205	0.384001	6.699188	0.400109	6.820867	0.463454	4.958774	0.211444	6.069484	0.361514	4.577178	0.337547	4.468102	0.258198	4.761056	0.311733	3.716568	0.304979	5.466864	0.045691	0.170732	5.209273	0.114812
rna-XM_043145870.1	gene-E1B28_000073	50.063752	40.021282	26.961949	33.95479	33.522246	38.723555	27.535351	67.976749	44.578665	42.026661	35.454564	46.445547	26.895399	58.020528	34.101475	55.697332	33.757103	37.025927	24.837405	97.006837	42.373433	31.033199	38.145649
rna-XM_043145871.1	gene-E1B28_000074	46.928644	80.245514	39.977905	59.248037	46.412222	60.697793	42.630525	90.13123	45.537861	56.108739	45.799692	45.348057	35.496507	119.644012	46.737949	102.550577	39.794996	83.057866	47.265482	49.567879	27.461802	47.886087	42.973969
rna-XM_043145872.1	gene-E1B28_000075	229.222617	438.804578	199.291525	471.871534	221.973097	518.260003	160.970073	539.389118	189.056851	492.966893	217.217475	561.998553	203.667619	701.33983	205.574508	571.598381	292.528578	460.971066	166.199865	466.787839	395.321147	222.863449	393.854109
rna-XM_043145873.1	gene-E1B28_000076	8.81157	8.943644	10.66934	6.46287	8.368942	8.578687	13.400484	11.395951	6.496875	8.642426	11.292536	7.441958	7.585336	6.475452	6.714534	9.869271	4.979032	11.706601	8.390382	2.933895	5.417725	9.945763	2.284453
rna-XM_043145874.1	gene-E1B28_000077	19.322278	364.262707	32.608325	229.175777	23.712717	321.751881	22.833251	651.988817	30.154122	135.840678	34.270667	157.554792	15.163049	871.904626	22.072874	612.546259	16.856539	362.948168	22.134036	115.22748	62.573855	22.925471	136.778761
rna-XM_043145875.1	gene-E1B28_000078	22.643214	342.573091	4.708672	423.898771	9.357859	364.589361	8.082659	343.037711	16.248477	212.894328	14.706508	201.05214	34.471636	415.989285	12.211451	733.516366	16.130675	246.743788	16.880852	52.220508	0	8.218613	285.871373
rna-XM_043145876.1	gene-E1B28_000078	21.293985	366.359224	15.539532	203.700431	17.263645	229.146265	23.861192	145.441014	19.279674	111.897832	0	94.675715	21.577912	882.647879	34.697763	345.130846	23.518336	224.843658	8.694221	51.324527	190.500887	20.041498	211.976802
rna-XM_043145877.1	gene-E1B28_000078	1.135679	33.995734	0.49643	24.430182	0	26.025343	1.966206	35.962766	6.131004	26.209981	2.808241	9.934889	1.041245	28.015016	0.705942	36.536512	1.641637	31.345091	0.879735	12.953588	21.118854	1.200336	31.751097
rna-XM_043145878.1	gene-E1B28_000079	4.61764	20.045038	4.616671	17.869162	2.81193	12.330488	5.073696	12.709417	5.208882	15.508346	5.197873	22.081318	2.388245	22.072399	3.615813	13.319978	5.092286	14.277874	3.903511	22.992283	0	4.785096	4.345412
rna-XM_043145879.1	gene-E1B28_000079	0.936269	6.219573	0	20.613735	2.622111	14.936166	0	1.540447	0	15.715587	2.427418	2.484386	1.318439	7.535092	0	12.203753	0	4.433873	0	0	40.078053	0	32.709988
rna-XM_043145880.1	gene-E1B28_000080	3.924223	4.970153	3.797313	6.887556	4.595634	5.155734	3.124601	6.971645	3.877766	5.862833	3.71066	5.840805	1.961802	3.352043	4.105446	5.324647	3.050095	4.971542	3.530813	6.603625	3.509785	3.82949	2.953028
rna-XM_043145881.1	gene-E1B28_000081	6.772136	1.283725	4.143299	1.915485	5.539102	2.808068	4.868546	3.374729	7.631908	3.823154	4.126429	4.977799	4.47024	1.81822	4.137795	2.349176	4.033468	1.31316	4.128502	6.244647	3.967358	5.831896	1.525888
rna-XM_043145882.1	gene-E1B28_000082	8.912693	6.848703	10.989919	4.303176	7.86018	5.628107	10.16765	9.678229	10.182897	7.961216	9.209649	6.50461	7.860558	3.122152	8.57413	4.854036	8.079456	1.934884	10.103755	7.981115	7.471517	10.06022	5.816178
rna-XM_043145883.1	gene-E1B28_000083	16.988479	21.364094	12.706823	24.494021	14.822498	20.291199	14.341288	28.034558	16.462986	21.903483	16.499937	20.945907	13.00386	14.195607	16.200439	17.758773	14.578382	20.438505	14.396094	36.992757	39.651942	16.454155	12.167803
rna-XM_043145884.1	gene-E1B28_000084	7.673625	2.338353	5.853873	1.89151	7.186236	2.354749	5.751741	5.115618	6.532858	3.16974	5.66406	2.683761	4.33535	1.540293	5.663469	2.145493	5.582852	2.458103	5.561547	3.825119	5.467277	5.254873	1.411588
rna-E1B28_000085	gene-E1B28_000085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145885.1	gene-E1B28_000086	68.283646	72.784153	67.643201	79.278287	72.100323	88.621586	59.944117	100.344559	63.722279	99.531413	74.379993	91.73429	71.823362	105.623905	72.37214	110.014873	63.647286	119.035279	57.426742	87.52916	66.38267	67.609688	64.936962
rna-XM_043145886.1	gene-E1B28_000087	2.987198	3.090112	3.42585	2.209881	1.798983	2.80162	1.930564	2.199378	3.220389	3.307792	2.807328	2.177937	1.344381	1.605101	2.169656	2.218975	2.519567	2.407854	2.3645	2.514877	0.52016	2.133008	1.575299
rna-XM_043145887.1	gene-E1B28_000088	2.37668	2.78337	2.968146	2.493112	3.134266	2.051746	1.997692	3.576882	2.111697	2.112053	1.443678	1.970741	2.062119	0.675557	2.235181	2.196623	1.989691	2.220601	1.836867	1.971584	1.214637	3.252205	2.047481
rna-XM_043145888.1	gene-E1B28_000089	3.991239	3.298822	4.879602	7.634444	3.497243	2.513279	2.849824	3.275447	5.596991	4.179548	7.524137	2.738395	1.784306	2.903313	3.293377	3.591934	2.722603	4.817444	4.347496	1.119475	6.258472	3.84334	3.088039
rna-XM_043145889.1	gene-E1B28_000090	2.465364	9.211117	2.107937	8.954891	2.993479	9.786623	2.391812	15.88504	3.244507	15.158495	3.438309	9.306655	2.398902	8.994109	2.108348	7.603974	3.289787	15.353231	3.084622	5.246655	2.169853	2.883832	6.389163
rna-XM_043145890.1	gene-E1B28_000091	10.837079	4.322256	7.364836	7.032042	9.125821	6.702154	7.960399	4.249257	10.410993	7.058231	11.228173	6.646603	6.947929	3.19069	7.181739	3.747727	9.146657	2.876907	7.786757	3.015863	7.988121	8.555442	4.75231
rna-XM_043145891.1	gene-E1B28_000092	1.865634	0.361498	2.461748	1.391733	2.38319	1.049822	1.593186	0.254283	2.111064	0.555684	2.698184	0.826989	1.123529	0.185839	1.133735	0.126616	1.585619	0.328339	1.846025	0.171867	1.923615	2.283841	0.323502
rna-XM_043145892.1	gene-E1B28_000093	3.818516	0.961148	5.873488	1.589097	5.676784	1.398173	3.694264	1.162041	4.892541	2.048865	3.886277	1.692523	2.593999	0.918391	4.261492	1.240219	4.970514	2.292656	3.952012	3.538751	2.127078	4.939766	3.005549
rna-XM_043145893.1	gene-E1B28_000094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145894.1	gene-E1B28_000095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145895.1	gene-E1B28_000096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145896.1	gene-E1B28_000097	2.129842	5.298257	2.269797	16.15032	2.21681	2.456113	1.960433	5.95861	3.106244	13.344417	2.7956	5.949844	1.116178	3.012025	1.811317	4.936938	9.269056	18.326823	2.624134	58.968784	34.783564	2.620467	6.50591
rna-XM_043145897.1	gene-E1B28_000098	9.511231	26.406056	9.674372	23.0103	12.044224	24.323591	12.483295	33.542857	17.583445	29.294434	13.409726	52.68522	8.135887	18.946494	10.368588	21.923442	13.150938	30.61299	7.78841	58.221792	32.886268	10.196778	24.054587
rna-XM_043145898.1	gene-E1B28_000099	10.348874	10.112481	6.064488	19.740022	11.829129	13.336719	9.444466	14.713929	13.462031	24.794428	10.258364	24.240972	7.826313	11.125746	8.830393	11.384496	15.243842	8.242058	10.681315	15.076008	20.662059	6.662351	10.386459
rna-XM_043145899.1	gene-E1B28_000099	2.707575	6.715123	6.73435	8.975604	1.083301	7.519355	1.789546	9.172775	5.122182	7.913843	10.867846	10.166615	2.673488	2.551065	3.641097	6.682365	0	11.725312	2.019729	16.32279	29.999317	5.462656	9.799831
rna-XM_043145900.1	gene-E1B28_000100	18.875102	3.930788	14.446148	3.591841	16.081494	3.406709	15.672711	3.813514	13.653164	3.209696	14.983528	3.612576	11.717151	1.352181	15.779634	2.446996	11.563499	2.359964	14.968974	2.292385	3.154059	14.33702	1.818229
rna-XM_043145901.1	gene-E1B28_000101	40.961249	57.900868	26.665486	66.143521	39.468346	54.025068	36.842079	69.712501	57.372119	64.750672	33.084539	46.09712	46.888817	44.691956	48.541452	63.105382	52.193828	79.437771	29.529868	61.665204	65.666991	47.306308	52.157488
rna-XM_043145902.1	gene-E1B28_000102	3.014978	7.400333	3.742036	15.909876	3.17969	7.581163	3.22643	4.496585	4.24933	11.052549	4.772885	9.584441	1.715654	4.60587	2.552846	5.431016	3.391032	7.251395	2.277975	9.892857	7.933142	3.071415	18.181968
rna-XM_043145903.1	gene-E1B28_000103	23.813688	26.159172	17.15515	28.447891	20.569838	29.440145	14.367999	20.00868	26.450428	27.161133	22.338573	38.630973	13.845269	21.713161	15.680218	25.936472	16.650521	20.337471	12.566893	31.807365	38.931306	16.032606	19.28423
rna-XM_043145904.1	gene-E1B28_000103	0	1.453411	0	0	0	0.461919	0.215675	0.188925	0.318218	0.284165	0.536832	0	0	0.344502	0.14392	0.508399	0.698298	0.596602	0	0.91387	0	0.597999	0
rna-XM_043145905.1	gene-E1B28_000104	4.738723	3.126114	0.709718	3.611144	3.296046	8.461218	2.534333	5.361273	3.531444	5.067658	5.062131	3.32955	2.074809	1.657996	4.975776	3.811246	4.443244	2.827664	4.14912	2.853204	5.312273	4.535222	1.817675
rna-XM_043145906.1	gene-E1B28_000105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145907.1	gene-E1B28_000106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145908.1	gene-E1B28_000107	0.007261	0	0	0.111388	0	0.129576	0	0.042343	0	0.268104	0.017575	0.014897	0.007886	0.066533	0	0.088186	0	0.076927	0	0.19812	0.151044	0	0.152326
rna-XM_043145909.1	gene-E1B28_000108	8.798295	2.369793	7.516866	1.347445	9.239946	2.479812	6.714927	2.796516	8.188584	2.764792	7.34051	3.334622	7.090104	1.44347	8.590444	1.005756	5.166628	0.506288	7.361783	7.426698	5.9419	9.148157	2.164735
rna-XM_043145910.1	gene-E1B28_000109	100.59281	217.52497	71.653306	164.560847	158.927234	364.704739	53.622071	151.934928	156.028984	315.571801	217.939844	414.85672	122.283377	105.819932	87.486223	107.713303	691.48948	140.035543	40.068791	1217.205642	455.719834	249.933897	178.855658
rna-XM_043145911.1	gene-E1B28_000110	0.205796	0.518394	2.47881	45.347897	0.254132	12.312925	0.212846	0.865783	0	66.125476	0.429754	6.638973	0.421993	0.876601	0	0.767168	0	7.100269	0.638703	37.955754	78.983893	0.238093	23.0559
rna-XM_043145912.1	gene-E1B28_000111	44.649278	71.120365	40.640537	52.708016	48.977655	49.445318	34.744729	81.769266	40.921959	61.693217	40.244438	44.608702	44.201175	60.992887	47.526827	64.751273	49.945968	84.771077	35.696264	52.685668	58.626865	44.268137	36.192549
rna-XM_043145913.1	gene-E1B28_000112	33.373457	37.075544	23.371495	38.203525	27.643254	39.378662	19.391981	49.399545	27.663031	45.52252	17.072189	38.51474	28.585616	32.803526	25.79114	40.205094	23.457799	37.415762	16.010173	36.118693	30.376264	23.307094	25.146183
rna-XM_043145914.1	gene-E1B28_000113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145915.1	gene-E1B28_000114	9.061509	7.688195	6.553173	6.982148	6.80381	5.753982	5.482728	6.411133	8.266638	9.458423	4.441851	8.138981	6.106918	4.556517	6.176692	6.065444	5.596496	5.83238	6.067316	13.464189	2.471214	6.044844	7.392955
rna-XM_043145916.1	gene-E1B28_000115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145917.1	gene-E1B28_000116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145918.1	gene-E1B28_000117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145919.1	gene-E1B28_000118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145920.1	gene-E1B28_000119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043145921.1	gene-E1B28_000120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-XM_043160696.1	gene-E1B28_000121	10.70611	21.825414	8.108578	16.350988	10.199316	22.858944	9.11391	37.348368	14.432654	18.825577	10.504285	17.846525	9.568795	23.454492	9.815597	27.119171	10.274171	25.470008	6.111739	13.819678	15.770703	10.089556	11.06511
rna-XM_043145922.1	gene-E1B28_000122	4.239995	6.102545	1.878686	6.089841	4.419311	4.99017	3.398213	6.142669	2.320171	5.27593	3.615873	5.877721	4.54985	6.018243	2.689345	6.411829	0	3.182713	3.381372	2.872957	1.514435	4.34067	5.623825
rna-XM_043145923.1	gene-E1B28_000123	5.383841	11.745422	8.760522	12.181299	7.582204	7.727392	9.610775	5.429733	10.447462	7.814208	12.878901	8.408415	5.037081	12.667122	6.459214	12.151329	10.14613	7.13937	6.67042	3.621515	26.829986	9.359751	5.704111
rna-XM_043145924.1	gene-E1B28_000124	79.174619	68.85416	77.604089	70.22472	79.303234	70.279553	68.161089	72.033282	82.092064	82.374112	90.625467	82.898839	58.453732	52.982527	67.484447	55.422913	65.915402	69.726965	72.217059	117.630568	117.047472	70.602764	55.003572
rna-XM_043145925.1	gene-E1B28_000125	4.913112	8.195622	4.954981	6.7655	6.312584	6.973033	4.818396	12.31409	6.186208	9.160674	6.28527	8.720495	3.065255	8.800552	4.088981	5.617757	4.924252	9.419644	4.292987	11.303251	5.463679	4.887611	7.906112
rna-XM_043145926.1	gene-E1B28_000126	19.981318	26.665871	17.135688	20.935411	16.889137	23.507321	16.811605	49.665188	21.965898	24.121094	16.636092	22.735371	15.089869	31.033532	18.402195	35.34919	16.687569	35.776947	16.415661	34.634473	27.739792	18.014267	14.330872
rna-XM_043145927.1	gene-E1B28_000127	12.098865	9.957625	12.412703	9.849081	13.157209	12.418802	12.810099	13.52256	15.07273	12.414311	14.26437	9.453854	8.644344	11.13665	8.051656	12.443534	9.445668	20.617681	9.333895	11.787053	19.117924	8.882644	8.036752
rna-XM_043145928.1	gene-E1B28_000127	7.193422	7.880248	8.707837	7.591582	7.579191	4.543134	4.764712	15.205061	7.020149	12.266156	7.660627	11.525136	6.477564	16.799587	8.342006	9.758212	5.272098	13.266024	7.269848	8.422896	0	9.855519	1.886576
rna-XM_043145929.1	gene-E1B28_000128	46.896024	63.430799	40.735102	63.509933	53.94563	55.051919	33.528087	70.27301	58.6582	52.366944	72.278016	51.353439	38.853532	109.89424	43.176879	65.131858	50.238854	78.497982	33.170362	67.009554	109.18878	33.087851	27.962313
rna-XM_043145930.1	gene-E1B28_000129	14.263297	14.400573	9.406176	31.35775	18.415899	22.676581	8.300665	24.761622	27.600399	14.411573	6.602926	31.899887	7.393052	30.41541	9.038153	12.838488	7.37789	14.782871	5.579091	20.491395	20.851389	8.937285	14.341209
rna-XM_043145931.1	gene-E1B28_000130	2.91556	6.604887	3.607399	7.939508	3.191611	9.908883	0.903336	17.161561	7.701739	7.104989	5.478522	6.250382	4.953136	25.624997	3.198511	15.550115	2.27663	13.261594	1.438562	13.264409	6.117828	3.191485	2.581835
rna-XM_043145932.1	gene-E1B28_000131	24.777607	29.285642	43.835674	37.261263	30.713416	21.697616	20.403951	31.614591	28.051676	46.691828	55.698726	48.711272	17.938592	24.113817	22.450499	25.859721	32.708329	49.325659	26.950314	45.637163	271.998221	39.183242	29.109023
rna-XM_043145933.1	gene-E1B28_000132	14.867641	16.540714	7.845325	14.498057	11.200898	15.755239	11.343663	16.677412	15.336893	14.853973	9.940056	16.937209	9.802841	10.837795	6.635563	13.734544	9.132931	13.770312	7.963394	21.855776	7.995238	9.647676	4.377302
